mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_leaf_nodes,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3127130508422852,0.017968527826438225,0.10280780792236328,0.0007391047538902859,162,90,13,862,1467,873,"{'n_estimators': 162, 'min_samples_split': 90, 'min_samples_leaf': 13, 'max_leaf_nodes': 862, 'max_features': 1467, 'max_depth': 873}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.13792181015014648,0.008490408900885541,0.10303230285644531,0.0008508498905594873,69,72,56,199,872,1280,"{'n_estimators': 69, 'min_samples_split': 72, 'min_samples_leaf': 56, 'max_leaf_nodes': 199, 'max_features': 872, 'max_depth': 1280}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.4959290981292725,0.05034188206723136,0.20353903770446777,0.0007879361231839035,872,90,71,632,437,272,"{'n_estimators': 872, 'min_samples_split': 90, 'min_samples_leaf': 71, 'max_leaf_nodes': 632, 'max_features': 437, 'max_depth': 272}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.47054338455200195,0.013059159195211587,0.10298762321472169,0.0009680228458496625,239,44,25,1067,130,626,"{'n_estimators': 239, 'min_samples_split': 44, 'min_samples_leaf': 25, 'max_leaf_nodes': 1067, 'max_features': 130, 'max_depth': 626}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.9735332489013672,0.05166114659251627,0.18322882652282715,0.04035753038674605,567,64,54,643,1350,1515,"{'n_estimators': 567, 'min_samples_split': 64, 'min_samples_leaf': 54, 'max_leaf_nodes': 643, 'max_features': 1350, 'max_depth': 1515}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.6460859775543213,0.043133497973914046,0.2029390811920166,0.00037512944404060965,925,3,50,732,1675,638,"{'n_estimators': 925, 'min_samples_split': 3, 'min_samples_leaf': 50, 'max_leaf_nodes': 732, 'max_features': 1675, 'max_depth': 638}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.714520263671875,0.058097216663307916,0.1027078628540039,0.0003172273653510718,401,94,84,1318,1359,1424,"{'n_estimators': 401, 'min_samples_split': 94, 'min_samples_leaf': 84, 'max_leaf_nodes': 1318, 'max_features': 1359, 'max_depth': 1424}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.9469035625457763,0.03466073682505126,0.10330638885498047,0.0013356444034323066,330,16,5,339,351,1620,"{'n_estimators': 330, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_leaf_nodes': 339, 'max_features': 351, 'max_depth': 1620}",0.625,0.5625,0.5,0.5,0.5625,0.55,0.046770717334674264,87
0.7951969146728516,0.04040591699613835,0.10293726921081543,0.00045713685751558775,326,28,1,1339,233,954,"{'n_estimators': 326, 'min_samples_split': 28, 'min_samples_leaf': 1, 'max_leaf_nodes': 1339, 'max_features': 233, 'max_depth': 954}",0.5625,0.5625,0.4375,0.5625,0.5,0.525,0.049999999999999996,89
2.6590163707733154,0.07036296239365362,0.20435719490051268,0.001681331717280535,784,64,3,827,1581,1717,"{'n_estimators': 784, 'min_samples_split': 64, 'min_samples_leaf': 3, 'max_leaf_nodes': 827, 'max_features': 1581, 'max_depth': 1717}",0.625,0.5625,0.375,0.375,0.625,0.5125,0.11456439237389601,93
2.780098247528076,0.07223674909811223,0.26444711685180666,0.04986541827712581,947,63,18,336,1314,1888,"{'n_estimators': 947, 'min_samples_split': 63, 'min_samples_leaf': 18, 'max_leaf_nodes': 336, 'max_features': 1314, 'max_depth': 1888}",0.625,0.4375,0.375,0.5625,0.5625,0.5125,0.09185586535436917,93
0.8175095081329345,0.020776779213325786,0.10340166091918945,0.0010754052516254197,474,4,74,240,245,490,"{'n_estimators': 474, 'min_samples_split': 4, 'min_samples_leaf': 74, 'max_leaf_nodes': 240, 'max_features': 245, 'max_depth': 490}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.273946475982666,0.013972649153361057,0.10296006202697754,0.0005325154919250223,119,78,50,150,229,400,"{'n_estimators': 119, 'min_samples_split': 78, 'min_samples_leaf': 50, 'max_leaf_nodes': 150, 'max_features': 229, 'max_depth': 400}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.0443948268890382,0.09515992595994645,0.2029885768890381,0.00020681309851607963,617,94,30,898,1662,1281,"{'n_estimators': 617, 'min_samples_split': 94, 'min_samples_leaf': 30, 'max_leaf_nodes': 898, 'max_features': 1662, 'max_depth': 1281}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.5245831489562989,0.032104072563171625,0.20495214462280273,0.0017257186615522732,854,83,22,903,1444,678,"{'n_estimators': 854, 'min_samples_split': 83, 'min_samples_leaf': 22, 'max_leaf_nodes': 903, 'max_features': 1444, 'max_depth': 678}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.1621992588043213,0.04222496765516835,0.10494747161865234,0.0026574223665560893,428,26,30,1566,1115,1931,"{'n_estimators': 428, 'min_samples_split': 26, 'min_samples_leaf': 30, 'max_leaf_nodes': 1566, 'max_features': 1115, 'max_depth': 1931}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.33751349449157714,0.04306240507357668,0.10313544273376465,0.0005610566711364882,120,49,19,722,1419,1764,"{'n_estimators': 120, 'min_samples_split': 49, 'min_samples_leaf': 19, 'max_leaf_nodes': 722, 'max_features': 1419, 'max_depth': 1764}",0.625,0.4375,0.3125,0.5625,0.5625,0.5,0.11180339887498948,98
0.9746278762817383,0.03813650918824542,0.10492277145385742,0.0026531332606740165,348,48,3,1249,661,834,"{'n_estimators': 348, 'min_samples_split': 48, 'min_samples_leaf': 3, 'max_leaf_nodes': 1249, 'max_features': 661, 'max_depth': 834}",0.5625,0.5625,0.4375,0.5,0.5625,0.525,0.049999999999999996,89
